isbn13,title,description,author
9791158462925,근육저승사자 양치승의 지옥 트레이닝 - 방탄근육 완성하는 초강력 트레이닝 100,"연예인보다 더 핫한 연예인이 된 양치승의 첫 번째 운동책. 수많은 사람들의 몸을 대면하며 트레이닝시킨 장본인으로서 쌓아온 운동법의 모든 것이 담겼다. 기초체력 다지기에 최적인 맨손 운동법은 기본이고, 남성미를 부각시키는 데 필수인 덤벨, 바벨, 철봉 세 가지 도구를 사용하는 100가지 웨이트 트레이닝법을 소개한다.",양치승 (지은이)
9788934995456,잠시 고양이면 좋겠어 - 왜 그럴까? 어떤 마음일까?,"나응식 수의사가 각종 일화를 통해 설명하는 고양이의 감정 표현을 쉽고 재미있게 익힐 수 있는 책이다. 그 외 발톱 깎는 방법, 목욕법, 화장실 관리까지 고양이와 함께 행복해지고 싶은 집사라면 꼭 알아야 할 지식이 한데 모여있다.","나응식 (지은이), 윤파랑 (그림)"
9791158462918,나를 위한 치유요가 - 빠르고 간단하게 통증 해결하는 셀프 홈 요가,유튜브 누적 조회수 630만을 기록한 ‘통증 치유요가 1인자’ 김선미 저자가 쉽고 간단한 동작으로 빠르고 완벽하게 통증을 해결하는 치유요가의 모든 것을 소개한다. 통증의 정도에 따라 ‘3STEP 통증 프로그램’을 소개해 확실한 통증 해소를 돕는다.,김선미 (지은이)
9791196556631,돌스 살롱 : 페어리테일 - 나만의 인형옷 만들기,"동화 속 주인공 의상을 테마로 한 인형옷 만들기 책으로, 꽃지, 클라라, 사필도, 카카롯, 모모, 코제트, 나나, 비안코 등 한국 작가가 만든 육일돌을 동화 속 주인공처럼 꾸밀 수 있다.","라디오, Ebool's Something, 시에스타, 김언니, 바이올렛, Madame Flora, 스마일 루이, Amy (지은이)"
9791158462895,한 그릇 베스트 다이어트 레시피 100 - 먹으면서 빼는 최강의 삼시 세끼,"베스트셀러 《한 그릇 다이어트 레시피》, 《한 그릇 집밥 다이어트 레시피》의 저자가 더욱 알찬 내용으로 업그레이드된 다이어트 끝판왕 레시피북 《한 그릇 베스트 다이어트 레시피 100》으로 새롭게 돌아왔다. 인스타그램에서 최고 ‘좋아요’ 수를 기록한 최강의 한 그릇 레시피 100가지를 한 권에 담았다.",최희정 (지은이)
9788998614645,"엄청나게 시끄럽고 지독하게 위태로운 나의 자궁 - 여성, 질병, 통증 그리고 편견에 관하여",아무도 답해 주지 않는 만성 질환의 진실을 찾아 나선 한 여성의 투병기이자 병에 걸린 신체의 한계를 서서히 받아들이는 과정을 진심을 담아 전하는 강렬한 산문이다. 저자 노먼이 환자로서 적극적으로 자신의 질병을 탐구한 통증 추적기이기도 하다.,"애비 노먼 (지은이), 이은경 (옮긴이)"
9791188850549,"4주 만에 완성하는 레깅스핏 스트레칭 - 근력 운동 없이 하루 10분, 4가지 동작으로 하비 완전 정복!","일본 아마존 종합 베스트셀러. 고관절의 틀어짐을 바로잡아 하체 문제를 해결하는 초간단, 초단기 운동법을 담았다. 지금까지 여러 권의 다이어트 책을 낸 저자는 자신의 경험과 노하우를 살려 가장 쉽고 간편하게 탄탄하면서도 곧은 다리를 만들 수 있는 방법을 고안했다.","모리 다쿠로 (지은이), 김현정 (옮긴이)"
9791185415260,세상의 모든 퍼즐 - 인류 역사 속 최고의 수학 퍼즐 315,피타고라스 정리부터 펜로즈 타일 붙이기 문제까지 인류 역사상 최고의 수학자들이 탐구했던 핵심적 수학 문제 315개를 모아 화려한 일러스트와 함께 꼼꼼하게 해설한 책이다.,"이반 모스코비치 (지은이), 김미정 (옮긴이)"
9788998599508,마인드 스트레칭 - 건강한 몸과 마음을 위한 생각 습관,100만 다이어터들의 멘토 다노의 두 번째 책. 첫 번째 책 《습관 성형》이 건강한 다이어트를 위한 습관 훈련법에 대해 다뤘다면 《마인드 스트레칭》은 건강한 몸과 마음을 위한 생각 습관을 담은 책으로 '마인드 성형'에 대해 다룬다.,"이지수 (지은이), 임혜인 (그림)"
9788972215844,화초 쉽게 찾기,"관상용 화초 3,400여 종을 한 권에 수록하였고, 초보자부터 전문가까지 쉽게 찾고 공부할 수 있는 책이다. 화단에서 흔히 볼 수 있고 장식용 절화로도 사용하는 아름다운 화초를 쉽게 찾고 공부하는 도감이다.",윤주복 (지은이)
9791187330097,요리를 멈추다 - 어느 채식부부의 고백,"공장에서 만든 음식, 각종 양념과 화학첨가제를 투하하는 식당음식은 ‘가짜음식’이다. 부부가 ‘참음식’으로 바꾸자 삶이 통째로 바뀌었다. 영양제와 자동차를 버렸고 가구를 정리했다. 이 책은 그 3년 동안의 여정, 한 쌍의 부부와 그 가족의 변화를 기록한 이야기다.","강하라, 심채윤 (지은이)"
9788976043702,더 툴 북 - 세상의 모든 공구에 대한 완벽한 비주얼 가이드북,"텀블벅 공개 당시 3일 만에 후원 목표 100% 달성, 거의 2주 만에 1,000% 달성이라는 경이로운 업적을 이룬 책, 《더 툴 북》이 정식 출간됐다. 책에는 실생활에서 주로 쓰는 공구 800여 가지가 꼭 필요한 내용 위주로 압축 소개됐다.","필 데이비, 조 베하리, 루크 에드워즈 에반스, 맷 잭슨 (지은이), 김동규 (옮긴이)"
9791187194651,바베바니의 슬림핏 다이어트,"인스타그램에서 45만 명의 팔로어를 자랑하며 ‘인스타 홈트 여신’으로 불리는 필라테스 강사 바베바니의 운동법 중 엑기스만 담았다. 초보자를 위한 신체 부위별 10일 운동법부터, 화끈하게 지방을 태우는 하드 트레이닝 운동법까지 최고의 효과를 볼 수 있는 운동 프로그램들로 구성했다.",바베바니 (지은이)
9791164123780,프로야구 스카우팅 리포트 2019 - 2019시즌 최종판,"2019년 프로야구 스카우팅 리포트. LG와 롯데, KIA는 KBO리그의 흥행을 책임지는 3팀이다. 매년 꾸는 꿈이지만 올 시즌이야말로 엘-롯-기의 동반 가을야구가 가능할까. 잠실과 사직과 광주가 들썩이는 시즌이 된다면 KBO리그의 새로운 이야기가 쌓인다.","유효상, 이성훈, 이용균, 최민규 (지은이), 최훈 (그림)"
9788964943687,인체 구조 교과서 - 아픈 부위를 해부학적으로 알고 싶을 때 찾아보는 인체 도감,지적생활자를 위한 교과서 시리즈. 의과대학에서 오랫동안 해부학을 강의해온 저자는 일반인이 자신의 건강을 돌보고 지키는 데 유용한 해부학 지식을 정리한 책이다. 우리 몸을 온전히 이해하려면 이 같은 인체 특성들도 알고 있어야 한다고 말한다.,"다케우치 슈지 (지은이), 오시연 (옮긴이), 전재우 (감수)"
9788976043771,간헐적 단식으로 내 몸 리셋 - ‘SBS 스페셜’에서 극찬한 최고의 건강 비법,"일본 아마존 10만부 돌파 베스트셀러. 2018년 1월 방영된 SBS 스페셜 ‘간헐적 단식’ 편을 기획한 이윤민 PD는 “시청자 분들이 다이어트의 한 방법으로 간헐적 단식을 봐주고 계신 듯한데, 만든 입장에서는 단순히 다이어트에 대한 관점으로 소재를 바라보지는 않았다”고 강조했다. 책에는 독자들이 자신에게 맞는 최적의 단식법을 찾고 실제에 적용할 수 있도록 노하우가 담겼다.","후나세 슌스케 (지은이), 장경환 (옮긴이)"
9791155401439,"안 아프게 백년을 사는 생체리듬의 비밀 - 노벨의학상이 밝힌 식사, 수면, 휴식의 규칙","독일에서 ‘시간치료학’ 분야를 개척한 저자 막시밀리안 모저는 내 몸에서 작동하는 생체시계란 무엇인지, 그리고 이를 활용하여 어떻게 건강한 삶으로 나아가는지 상세하게 안내한다. 우리의 상식이나 편견을 깨는 잘못된 시간 활용의 사례와 다양한 의학적 연구 결과가 소개된다.","막시밀리안 모저 (지은이), 이덕임 (옮긴이), 조세형 (감수)"
9791170262367,마마케이 스타일 빈티지 자수,"과감하고 독특한 색감으로 자수를 돋보이게 하는 마마케이의 빈티지 자수를 만나보자. 정성 들여 놓은 자수가 더욱 돋보이도록 액자나 파우치 등 소품 만드는 법은 물론, 특별한 아플리케 방법까지 배울 수 있다.",강문숙 (지은이)
9788984059542,암에 걸리지 않고 장수하는 30가지 습관,베스트셀러 『의사에게 살해당하지 않는 47가지 방법』의 저자 곤도 마코토의 신작. 현대의학이 놓치고 있는 암의 진실과 자연사할 자유에 대한 통렬한 일갈이자 진지한 제안을 담았다.,"곤도 마코토 (지은이), 홍성민 (옮긴이)"
9791158462802,미야옹철의 묘한 진료실 - 슬기로운 집사 생활을 위한 고양이 행동 안내서,"EBS 〈고양이를 부탁해〉에서 고양이 행동 전문가로 출연 중인 캣통령, 김명철 수의사의 첫 번째 책. 집사가 놓치고 있는 고양이의 문제행동들을 빨리 발견하고 해결할 수 있도록 도와준다.",김명철 (지은이)
9791196556617,진주의 HAPPY 키토 키친,"푸드스타일리스트의 삶의 변화가 고스란히 담겨있는 키토제닉 다이어트 레시피. 비만과 건강을 염려해 저칼로리·저지방 식단을 고수했지만 늘어나는 체중과 건강의 적신호를 겪게 된 저자는 비만의 주범이 지방을 배제한 탄수화물 위주의 식단 때문이었음을 알게 되었고, 이를 계기로 키토제닉 식단을 실천한다.",진주 (지은이)
9788925565330,대단한 스트레칭 - 일하는 당신의 피로를 풀어주는,"일본 최고의 체형 교정원 &lt;for.R&gt; 추천, 아마존재팬 베스트셀러 분야 1위. 피로를 바로 풀어줄 수 있는 데에 최적화된 스트레칭 지침서. 집, 학교, 직장 장소 상관없이 어디에서든 간단히 할 수 있으며, 부위별로 나누어 풀어주고 싶은 부분을 집중적으로 스트레칭해줄 수 있다.","사키타 미나 (지은이), 임경화 (옮긴이), 백정흠 (감수)"
9791158462796,미휴의 디자인 천연비누 - 내 피부에 딱 맞춰 디자인한 핸드메이드 비누,"SNS 화제 ‘미휴’의 디자인 천연비누 시크릿 레시피북. SNS에서 인기가 많았던 비누를 포함해 미휴만의 시그니처 비누, 미공개 디자인 비누, 반려동물 비누와 샴푸바 등 특별한 비누들까지 모두 33가지의 특별한 비누 레시피가 담겨있다.",권경미(미휴) (지은이)
9791188053384,코코지니의 친절한 재봉틀 교실,"실용적인 핸드메이드 소품, 예쁜 실내용 패브릭 소품에 관심 많은 재봉틀 입문자를 위한 세상에서 가장 친절한 재봉틀 소품 만들기 책이다. 재봉틀 입문자에게 큰 호응을 받은 소품들을 실생활에서 꼭 필요한 주방 소품, 거실 소품, 휴대용 소품, 가방으로 분류해 총 34가지를 선별해 담았다.",유진희(코코지니) (지은이)
9788972215790,고양이가 있으니까 괜찮아,"사랑스러운 고양이 두 마리와 독신 여성 집사가 함께 사는 일상을 따뜻하고 유머러스하게 그린 코믹 에세이다. 집사가 고양이와 함께 산 지는 어언 10년. 가족으로는, 생후 2개월 무렵부터 함께해 어느덧 열 살이 된 고양이 ‘시미코’와 시미코가 아홉 살 때 집으로 온 길고양이 ‘도모에’가 있다.","simico (지은이), 박지석 (옮긴이)"
9791188700318,팔레트 테이블 - 물감으로 완성하는 모어파슬리의 디저트 컬러링,"사랑스러운 푸드 일러스트의 대명사, 모어파슬리 작가의 인기 작품을 직접 컬러링해본다. 작가의 전작인『모어파슬리, 모어일러스트』가 색연필로 완성하는 일러스트 가이드였다면 이번 책은 물감 작품으로 새롭게 선보이는 컬러링북이다.",김혜빈 (지은이)
9791158462765,스탠퍼드식 최고의 피로회복법,"아마존재팬 30주 연속 베스트셀러, 출간 후 3개월 만에 20만 부 돌파. 스탠퍼드 대학교 스포츠의학센터 디렉터이자 애슬레틱 트레이너로 활동하고 있는 저자가 지난 16년 동안 연구하고 실천 중인 ‘과학적이고 획기적인 피로회복의 노하우’를 집약한 지침서.","야마다 도모오 (지은이), 조해선 (옮긴이)"
9791187616528,음악과 소녀 컬러링북,"베스트셀러 &lt;시와 소녀 컬러링북&gt;에 이은 은달향(모모걸) 작가의 두 번째 소녀 컬러링북. 이번 &lt;음악과 소녀 컬러링북&gt;에서는 36곡의 음악, 마음을 위로하는 노랫말과 함께 소녀들의 새로운 이야기가 펼펴진다.",은달향 (모모걸) (지은이)
9791186745281,사계절 꽃 모티브 200 손뜨개 도안집 - 코바늘 뜨개로 꽃피워요,"뜨개인들은 반드시 소장하는 필수품 ‘꽃 모티브 책’ 의 정식 한국어판. 훼리시모의 롱셀러 ‘꽃 모티브 컬렉션’ 300여 가지 중 가장 인기 있고 완성도 높은 200개의 모티브를 엄선하여 수록했으며, 이제는 구할 수 없는 도안까지 수록되어있는 소장 가치 높은 손뜨개 도안집이다.","임용옥 (옮긴이), 김윤정 (감수), 쿠츄리에 (기획)"
9788998625351,새우등과 거북목은 낫는다 - 반듯하고 아프지 않는 몸을 만드는 바른 자세 교과서,"새우등의 문제점을 일깨우고 잘못된 자세를 바로잡아 몸의 통증과 신진대사 문제 등을 해소해준다. 나의 체형 진단을 비롯해 새우등과 거북목, 일자목을 교정하는 하루 5분 스트레칭, 몸에 부담을 주지 않는 바른 자세, 근육과 관절 통증 대처 요령 등을 자세히 정리했다.","오카다 가즈토 (지은이), 이진원 (옮긴이)"
9788990247681,개와 사람의 행복한 동행을 위한 한 뼘 더 깊은 지식 (리커버 에디션),세계적 동물행동학이자 평생 개를 사랑해온 마크 베코프가 쓴 이 책은 개의 행동의 세계를 멋지게 열어 보이면서 어떻게 하면 우리가 개의 삶을 가능한 최고로 만들 수 있는지 이해하도록 돕는다.,"마크 베코프 (지은이), 장호연 (옮긴이), 최재천 (감수)"
